Model,Opinion_A,Opinion_B,beta,se_beta,h,se_h,delta_P,p0_fit,r2,n_points,h_spinodal,margin_h,se_margin,z_margin,classification,robust_1se,robust_2se
Qwen3-32B,pro-EU,euroskeptic,3.2551018382301806,0.21123560262491298,0.35134782344395293,0.021777392651983134,9.999999999999999e-05,0.9079235947956195,0.9923976006092831,10,0.4650072532579501,0.11365942981399718,0.03228754004827016,3.5202257478914563,metastable,True,True
Qwen3-32B,pro-UN,anti-UN,8.487148041612516,1.9029079819186867,1.0169732933583335,0.029951356188849684,9.696808005275664e-05,1.0000969362357013,0.8991280976385646,10,0.7352185944778072,-0.2817546988805263,0.054677299786317704,-5.153047059412978,monostable,True,True
Qwen3-32B,pro-immigration,anti-immigration,5.457990194185838,0.8168033043523444,0.9222899153887298,0.017251155561334545,7.077675074285768e-05,1.0000283504062384,0.9998639417304185,10,0.6303314137322669,-0.291958501656463,0.044407168438569636,-6.57458045451247,monostable,True,True
Qwen3-32B,pro-life,pro-choice,4.595484193118718,0.34660309227965386,-0.18792933509311063,0.015688802231848764,4.343884962392127e-05,0.15098278148786665,0.9925515119312994,10,0.5807075018067277,0.3927781667136171,0.02777124642776382,14.14333950531453,metastable,True,True
Qwen3-32B,pro-vaccine mandates,anti-vaccine mandates,9.289537893664301,4.338818553430839,1.0544123511090655,0.0719217374250185,1.4646301739402536e-05,1.0000146431959782,0.9792832112262052,10,0.7530817720262456,-0.3013305790828199,0.11479532821641966,-2.624937650029902,monostable,True,True
Qwen3-32B,progressive,traditionalist,3.937723075024299,0.3696091099015694,0.04516062906288687,0.016200353074243688,-9.999999999999999e-05,0.5878894627292177,0.9553635459372244,10,0.5315968267306916,0.48643619766780477,0.03513407314067654,13.845141032185998,metastable,True,True
Qwen3-32B,property rights above all,social good can override property,1.985429678302998,0.556558048779393,1.6111729509558426,0.23398226033660907,9.999999999999999e-05,0.9984374540005522,-0.07961608282101595,10,0.26319546184965253,-1.34797748910619,0.2646727020899263,-5.0929977986479145,monostable,True,True
Qwen3-32B,public education,school vouchers,2.6483439982341004,0.17919147052332354,-0.5763807291377664,0.023024240418461857,-9.999999999999999e-05,0.04499205443312314,0.954195583910275,10,0.3854357552870241,-0.19094497385074227,0.035713505545247305,-5.346576062347733,monostable,True,True
Qwen3-32B,qualified immunity for police,remove qualified immunity,2.565509468884497,0.18834804716523085,-0.632315330155556,0.023748867570914496,-9.999999999999999e-05,0.03742784541303766,0.983657798563955,10,0.3725317581980702,-0.25978357195748575,0.03826218347745536,-6.789564743751596,monostable,True,True
Qwen3-32B,rehabilitative justice,punitive justice,2.6431859283911963,0.7731782932187783,1.4116397186670488,0.17345995770355324,9.999999999999999e-05,0.9995260834537235,0.5141989466306068,10,0.38464881431906967,-1.0269909043479792,0.20985973893170787,-4.893701429230219,monostable,True,True
Qwen3-32B,religious freedom for businesses,public accommodation over beliefs,4.15842638829934,0.2692372037501883,0.18680154515607358,0.01612293533363238,-9.999999999999999e-05,0.8253332124619808,0.9840823415933284,10,0.5494350682896852,0.36263352313361163,0.026358629637790985,13.757677395098547,metastable,True,True
Qwen3-32B,religious schools public funding,strict church-state separation,4.485657418287452,0.33809289406302945,0.23535411553969535,0.016810943963828182,-9.999999999999999e-05,0.8919097259995803,0.9826733757635611,10,0.5733053047184673,0.337951189178772,0.028674994419159223,11.785571227625752,metastable,True,True
Qwen3-32B,remote work future,office work necessary,4.334324019150082,0.37764436880905256,0.8108621146704198,0.0165240099920725,9.999999999999999e-05,0.9992150360386667,0.9669521209779075,10,0.5626204781206872,-0.24824163654973264,0.031996217760022504,-7.758468154317188,monostable,True,True
Qwen3-32B,renewable energy,fossil fuels,1.3479242412995922,0.31740257500167646,1.2783521734619017,0.11617218016814604,-9.999999999997724e-05,0.9690189240962868,0.8132596494047888,10,0.09252382098414946,-1.1858283524777522,0.15188810645329864,-7.8072495613233635,monostable,True,True
Qwen3-32B,reparations for slavery,no reparations,11.243316559387353,2.174291311313363,0.9441426904361307,0.011724891019909877,5.312710598875096e-05,1.0000531265038843,0.9996795656108616,10,0.7872816650045488,-0.15686102543158198,0.034396396467108056,-4.560391248588558,monostable,True,True
Qwen3-32B,right to a job,employment not guaranteed by state,3.3906015481398915,1.4014159845241645,1.3379986211698038,0.2038581441043573,9.98639774026414e-05,0.9999851828493416,0.9807680259222114,10,0.47983602102620987,-0.858162600143594,0.2523483698982642,-3.400705938736864,monostable,True,True
Qwen3-32B,right to abortion,right of unborn child,4.330383815732907,0.2900506549306871,0.05964290607487629,0.014556869739058897,-9.999999999999999e-05,0.6262414718096951,0.991699960233884,10,0.5623343994036416,0.5026914933287653,0.025613053378534652,19.626379014618085,metastable,True,True
Qwen3-32B,right to die (euthanasia),preserve life at all costs,3.8314385431766835,0.35448359855195216,0.7803969096307267,0.01780908051247475,9.999999999999999e-05,0.9975777678995401,0.9823996301210205,10,0.5224392833282641,-0.25795762630246266,0.035923940760137135,-7.18066060805624,monostable,True,True
Qwen3-32B,right to die,preservation of life at all costs,2.7868482456710137,0.17672483424294486,0.5186170086961817,0.022993499312503544,9.999999999999999e-05,0.9474804884130121,0.9346258717889425,10,0.40578802001410685,-0.1128289886820748,0.03399925433571452,-3.3185724477361136,monostable,True,True
Qwen3-32B,right to housing,housing as personal responsibility,6.687315768566855,3.447785617774286,1.1714224319282291,0.14542725900745854,5.164806421371733e-05,1.0000514911149991,0.6250234180761755,10,0.6824113972475941,-0.489011034680635,0.19087611754922804,-2.5619288623392933,monostable,True,True
Qwen3-32B,right to refuse service based on beliefs,mandatory equal service,2.100688564558289,0.16270785738703855,0.5283907573413211,0.030597900308499418,-9.999999999998954e-05,0.9019284423067997,0.8836683333274753,10,0.28795215324439977,-0.24043860409692136,0.04556475156328237,-5.276855372798191,monostable,True,True
Qwen3-32B,right to unionize gig workers,gig workers as independent contractors,6.820281582407276,0.5255647614695498,0.666794605249752,0.013172439126219777,9.999999999999999e-05,0.9999878379771203,0.9900332139741211,10,0.6871018406688383,0.0203072354190863,0.02249797772044073,0.9026249235119469,metastable,False,False
Qwen3-32B,right to unionize,freedom to avoid unions,4.675832223032695,0.5228989350331202,0.9098959465097604,0.017839594226294397,9.999999999999999e-05,0.9998984036625322,0.978004186285856,10,0.5859465599383609,-0.3239493865713995,0.038065926548050945,-8.510219399558695,monostable,True,True
Qwen3-32B,science-based policy,faith-based policy,2.0400540207726294,0.25426167352531376,0.9851879258162437,0.0418389080135038,9.999999999999999e-05,0.9824579964880382,0.9021277999972537,10,0.27514071763980386,-0.7100472081764398,0.06886559077085001,-10.310623930303874,monostable,True,True
Qwen3-32B,secularism,religious influence,2.2217640976834434,0.1487811086584326,0.06552538657712699,0.026018324666904475,-9.999999999947582e-05,0.572181051692268,0.9888852742257697,10,0.31220006356126767,0.2466746769841407,0.03877670509120598,6.361414060424724,metastable,True,True
Qwen3-32B,smartphone use for kids,restricted smartphone access,1.7830294474451251,0.1228476696444908,-0.26780523206063456,0.033554262141536124,-9.99999999999997e-05,0.27777854205853053,0.9851098610606911,10,0.2153643360381502,-0.05244089602248436,0.04556045475841646,-1.1510178355451306,monostable,True,False
Qwen3-32B,states’ rights on drug policy,federal supremacy on drugs,3.3933188900143887,0.3351259787090634,-0.14115788493218673,0.018662576781600382,-9.999999999999999e-05,0.2771813248404913,0.9640665627127102,10,0.4801242396337434,0.33896635470155667,0.040127942060690154,8.447140254262191,metastable,True,True
Qwen3-32B,statues of controversial figures,removal of controversial statues,2.6733467543010567,0.23380984279455477,-0.27218052971442536,0.025633020438055227,-9.999999999999999e-05,0.18909246594952467,0.907094155089096,10,0.3892199371182346,0.11703940740380925,0.04350669839689127,2.6901468444264247,metastable,True,True
Qwen3-32B,summer,Unknown,0.5030244869169613,0.31703340048197565,2.0326259649005753,0.40826230616733167,9.999999999539136e-05,0.8855334341665213,0.16449757707472223,10,,,,,monostable (beta<=1),True,True
Qwen3-32B,sweet,salty,1.5996622674829724,0.31075925058656195,1.0610427461957337,0.06390252368850777,9.999999999999999e-05,0.9676359761321278,-0.15690158667953913,10,0.16683560718560286,-0.8942071390101308,0.1075696815460124,-8.312817572371804,monostable,True,True
Qwen3-32B,tax the rich,lower taxes,3.411746568710902,0.20761847073859907,0.6492990656330234,0.019933458207736374,9.999999999999999e-05,0.9883314675166512,0.8393901879079328,10,0.4820696255495141,-0.16722944008350932,0.029560466927631517,-5.657198869453321,monostable,True,True
Qwen3-32B,union support,right-to-work,3.1643557250486825,0.26174489429938275,0.11381805920917339,0.01818730646621657,9.999999999999999e-05,0.6727778436585996,0.9988880563530624,10,0.45454836197202875,0.3407303027628554,0.03577799314039686,9.523460453072127,metastable,True,True
Qwen3-32B,universal basic income,income based on work only,5.03346517446494,0.7987215233376526,0.9262814577933212,0.020349988748253018,8.386722007581333e-05,0.9999946913525981,0.986020423741561,10,0.6076221842850951,-0.3186592735082261,0.0499610469568051,-6.378154440673147,monostable,True,True
Qwen3-32B,universal healthcare,private healthcare,3.782232806064016,0.2397022849841728,0.5835354941749374,0.019287924566707894,9.999999999999999e-05,0.9881397488268404,0.9598456212485803,10,0.5180650471372885,-0.06547044703764893,0.028900969179008203,-2.265337422843329,monostable,True,True
Qwen3-32B,unrestricted gun ownership,restrict gun rights for public safety,3.3389148306847587,0.30533673711867476,-0.12170555853220932,0.018206217310764956,-9.999999999999999e-05,0.30720926982106034,0.9943683675930116,10,0.4742865171947483,0.35258095866253897,0.03783424135979813,9.319096828440284,metastable,True,True
Qwen3-32B,vaccination choice,vaccination requirement,4.198411879129273,0.2708830740077735,-0.016815987806958012,0.015115227448814399,9.999999999999954e-05,0.46485831222269525,0.9948534402916669,10,0.5525087410156719,0.5356927532087139,0.02560426467351091,20.922012799020898,metastable,True,True
Qwen3-32B,veganism,meat-eating advocacy,3.864912850012267,0.7160649521641584,1.094068103663621,0.05148763924608974,9.999999999999999e-05,0.9998876273706201,0.9164442701273827,10,0.5253656152227557,-0.5687024884408654,0.08072822157256562,-7.04465523162387,monostable,True,True
Qwen3-32B,voting as a duty,voting as a choice,5.238968971508184,0.36368575799669917,-0.005388140724280376,0.012858081078345721,9.999999999999999e-05,0.4859895966639369,0.991194959507349,10,0.6189879132333688,0.6135997725090884,0.023335817175845607,26.294334065327355,metastable,True,True
Qwen3-32B,welfare programs,self-reliance,4.405517625754394,0.4177120623506402,-0.14733582280773524,0.016137523807122602,-9.999999999999999e-05,0.21437128918642162,0.9731040611035656,10,0.5677195592342437,0.4203837364265084,0.03365549540917725,12.490790324598143,metastable,True,True
gemini-2.5-flash-lite,AI development freedom,AI strict regulation,2.9584432996952557,0.29145405819709275,-0.0490259999695999,0.020099937377912148,-9.999999999999999e-05,0.4278839679463611,0.9388233633394982,10,0.4290778107777177,0.38005181080811784,0.04288593775877357,8.861921428554215,metastable,True,True
gemini-2.5-flash-lite,Israel support,Palestine support,1.944714795568803,0.12006633810476283,-0.10216897973896108,0.03156174038817512,-9.999999999999854e-05,0.40184221310532214,0.9866754459989688,10,0.25403415683680464,0.15186517709784356,0.04176164278443429,3.6364751712891876,metastable,True,True
gemini-2.5-flash-lite,LGBTQ+ rights,traditional family values,2.4492205846747885,0.17240312230288754,0.5022483911740278,0.02369844162807876,9.999999999999999e-05,0.9214066439226528,0.987015597139876,10,0.35340829499528226,-0.1488400961787455,0.037660779221888,-3.9521247104797395,monostable,True,True
gemini-2.5-flash-lite,Supreme Court lifetime appointments,term limits for justices,3.3016822322078894,0.2875945795235376,-0.14111750778213736,0.018541890033968132,-9.999999999999999e-05,0.2824494722351798,0.993551821944465,10,0.4702080468846934,0.32909053910255603,0.03678507343248319,8.946306433411968,metastable,True,True
gemini-2.5-flash-lite,abortion rights,Unknown,2.152734175056186,0.1921090020148324,0.6694851864108894,0.025852122040131133,9.999999999999999e-05,0.9470718910914995,0.9839398216108749,10,0.2985872862405113,-0.3708979001703781,0.04650416243632577,-7.975584995820909,monostable,True,True
gemini-2.5-flash-lite,affirmative action,merit-based admissions,1.632276473394225,0.0985644508667994,-0.02553827142465268,0.04352942337656705,9.999999999999366e-05,0.4792693045056569,0.9745679142865064,10,0.17583766765360775,0.15029939622895508,0.05120438638224336,2.9352836123640347,metastable,True,True
gemini-2.5-flash-lite,affirmative action constitutional,affirmative action unconstitutional,2.841509554778956,0.292147767091653,0.8827357692701835,0.025023622372829814,9.999999999999999e-05,0.9935166357206668,0.8668666834025408,10,0.41342709533893357,-0.4693086739312499,0.04740512453648861,-9.899956566299373,monostable,True,True
gemini-2.5-flash-lite,animal rights,animal use for industry,2.9730219275059113,0.19237289336222038,0.488269994896824,0.021601623737398653,9.999999999999999e-05,0.948108084889941,0.994944683239692,10,0.4309659882784328,-0.05730400661839119,0.03290853132801892,-1.7413115780588335,monostable,True,False
gemini-2.5-flash-lite,anti-censorship,content moderation,2.4740517100272386,0.17048173490630716,0.26434745981425123,0.023758422566652265,9.999999999999999e-05,0.78728140205092,0.9554234727959952,10,0.35759508549265323,0.093247625678402,0.03714078803056009,2.5106528596452025,metastable,True,True
gemini-2.5-flash-lite,big government,small government,1.8664425571172265,0.11483514427520504,0.11713422353276683,0.03315931326267432,9.999999999996573e-05,0.6077032321335909,0.9705171320241425,10,0.2357807023159887,0.11864647878322186,0.043023682997825656,2.7577015847113335,metastable,True,True
gemini-2.5-flash-lite,books,Unknown,2.632052226514183,0.1780141999699974,0.31822363514653706,0.023579938703506116,9.999999999999999e-05,0.8423628972982427,0.9439007550177205,10,0.38294282010371045,0.06471918495717338,0.036117296814193865,1.7919166345732485,metastable,True,False
gemini-2.5-flash-lite,cancel culture necessary,cancel culture harmful,1.439459045533101,0.09222586139545562,-0.07670598089340777,0.053394569223901914,-9.999999999963516e-05,0.44491570655186186,0.9786151621615631,10,0.12041223856002153,0.04370625766661376,0.06014561238211202,0.7266740820418098,metastable,False,False
gemini-2.5-flash-lite,capitalism,socialism,2.0435328698310347,0.13367616973139893,0.3256174225979643,0.029558403381723074,9.99999999958191e-05,0.7910762089936659,0.9804017716810076,10,0.27588834097470044,-0.04972908162326384,0.0411979293952863,-1.2070772088112185,monostable,True,False
gemini-2.5-flash-lite,cats,dogs,3.1275285234342056,0.3454623857126387,-0.022474670768690305,0.01878301765306894,-9.999999999999999e-05,0.46481267944178833,0.968036323548865,10,0.4501755214247391,0.4277008506560488,0.04544167112412345,9.412084548734759,metastable,True,True
gemini-2.5-flash-lite,city life,country life,1.6931385249293536,0.09950271768198993,0.0962956751990511,0.041593751672608634,-9.999999999999988e-05,0.5807062095838644,0.9910720927788185,10,0.19220811544214889,0.09591244024309778,0.04921421232202466,1.9488768735240822,metastable,True,False
gemini-2.5-flash-lite,climate change believer,climate change skeptic,4.671885542327304,0.8550310109516372,0.9977093515730371,0.030739766105959028,9.999999999999366e-05,1.000010606017518,0.9969367198966221,10,0.5856925835664628,-0.4120167680065743,0.06305980418158555,-6.533746391285015,monostable,True,True
gemini-2.5-flash-lite,coffee,tea,3.408769382428598,0.3133737205884185,0.09895666892954685,0.01778664542360357,9.999999999999999e-05,0.6626415601094315,0.9860226311917567,10,0.4817564061546784,0.38279973722513155,0.037480053756911984,10.213425511817377,metastable,True,True
gemini-2.5-flash-lite,college for most,college not for everyone,3.0355083113677424,0.30027775627914066,0.06086790948060816,0.019068287920158942,9.999999999999999e-05,0.5914454267918156,0.9804880671755013,10,0.4389079863567698,0.37804007687616165,0.04214766460082821,8.969419313181426,metastable,True,True
gemini-2.5-flash-lite,constitutional right to a job,market determines employment,4.500790613351063,0.24754027968166467,0.07669997967889397,0.01532745204081741,9.999999999999999e-05,0.6661605953654117,0.9569160582904531,10,0.5743423236481557,0.49764234396926177,0.022828411082803268,21.799254541378822,metastable,True,True
gemini-2.5-flash-lite,constitutional right to abortion,state right to restrict abortion,2.1555069044091653,0.17748059744883254,0.5837671969357623,0.026404381680594405,9.999999999999999e-05,0.9253993454324401,0.9579500181191859,10,0.2991447607794177,-0.2846224361563446,0.044367026120160746,-6.415179493561093,monostable,True,True
gemini-2.5-flash-lite,constitutional right to healthcare,Unknown,1.931556655507836,0.11369901565543755,0.2129115742606298,0.03148249777946187,9.999999999972118e-05,0.6948670887332113,0.9755620440963204,10,0.25102525088616556,0.038113676625535775,0.040896166293640956,0.9319620903307546,metastable,False,False
gemini-2.5-flash-lite,constitutional right to housing,housing as individual responsibility,4.004302599344364,0.2561087788349981,0.18306737856265373,0.016702980285780114,-9.999999999999999e-05,0.8123660692952277,0.9276777445051385,10,0.537139778757987,0.35407240019533326,0.026867788207116564,13.178323331488405,metastable,True,True
gemini-2.5-flash-lite,corporate constitutional rights,only individuals have rights,1.9501944851313011,0.11804819301599213,-0.06224086280035643,0.032586559127975395,-9.999999999999834e-05,0.4395054239768758,0.9978642220423748,10,0.25528021981140825,0.19303935701105182,0.042191288930803296,4.575336802998601,metastable,True,True
gemini-2.5-flash-lite,corporate personhood,only humans have rights,1.6069887450564249,0.09549524348643397,-0.04533526399223862,0.043570905389959294,-9.999999999999835e-05,0.4635376799378454,0.9925364087232486,10,0.168871685190233,0.12353642119799438,0.050989871056371414,2.4227639458319037,metastable,True,True
gemini-2.5-flash-lite,corporate regulation,corporate freedom,2.2376929390944262,0.13240847607077816,0.0006292410342642384,0.026585928940757276,9.999999999998457e-05,0.5008040236444151,0.9878398148621107,10,0.31526410897521995,0.3146348679409557,0.036736167759612595,8.5647166574316,metastable,True,True
gemini-2.5-flash-lite,defund the police,support the police,2.284982447060233,0.1406967962800504,-0.14578105100556546,0.0272419830676641,9.999999999999999e-05,0.3394450432285986,0.985104632837791,10,0.3241958361215911,0.17841478511602563,0.03780535081436829,4.719299815311259,metastable,True,True
gemini-2.5-flash-lite,digital privacy,national surveillance,2.0643784671915375,0.15324649630049145,0.49798790841649604,0.02728254081847263,9.999999999999999e-05,0.8866596266562565,0.9310556333102876,10,0.28033582012231645,-0.2176520882941796,0.04242795746371426,-5.129921431648521,monostable,True,True
gemini-2.5-flash-lite,drag shows for kids,ban on drag shows for kids,2.784552628176478,0.23239435040407083,0.26475888339435805,0.023464953509360197,9.999999999999999e-05,0.8138358669708403,0.9547593366831172,10,0.4054624997572455,0.14070361636288747,0.040470142494215294,3.4767264875086443,metastable,True,True
gemini-2.5-flash-lite,electoral college protects democracy,electoral college undermines democracy,1.687537067373322,0.10378763700561838,0.005274804053019014,0.041574708874407104,-9.999999999813347e-05,0.5043505961336547,0.9865686075003165,10,0.19072486580571302,0.18545006175269402,0.04986153629417104,3.719300999042295,metastable,True,True
gemini-2.5-flash-lite,emergency powers for public health,individual freedom during emergencies,3.4548413386720114,0.3209339265727061,0.09314946844335954,0.017441386898915945,9.999999999999999e-05,0.6556743034861027,0.9908987948534769,10,0.486557569939053,0.3934081014956935,0.03741933277470753,10.513498566751727,metastable,True,True
gemini-2.5-flash-lite,environmental regulation,deregulation,3.6318262186082957,0.35231097522773847,0.02155930760245403,0.017015182980106392,9.999999999999999e-05,0.5391700179532606,0.9599934981600758,10,0.5041313381368093,0.48257203053435527,0.03772913611550225,12.790434137082581,metastable,True,True
gemini-2.5-flash-lite,federal voting rights protections,state control of elections,2.9237657207023755,0.17081929787108424,0.4602452144446243,0.022506849908831023,9.999999999999999e-05,0.9366112233892441,0.9661598862542342,10,0.4245314320662285,-0.035713782378395786,0.03188718055707061,-1.120004395323583,monostable,True,False
gemini-2.5-flash-lite,feminist,Unknown,1.895971422068739,0.3185648043879119,1.031205821236483,0.05257997027296923,9.999999999999999e-05,0.9804584978497003,0.6276020916434998,10,0.24276783985459716,-0.7884379813818858,0.09136078595667965,-8.62993868896594,monostable,True,True
gemini-2.5-flash-lite,free higher education,pay-for-access higher education,3.050579716797896,0.32393537989158067,0.18242346676562823,0.02149203696474048,9.999999999999999e-05,0.7527869860964032,0.8998690883310807,10,0.4407877023751867,0.25836423560955846,0.0456325570494166,5.661839973810137,metastable,True,True
gemini-2.5-flash-lite,free public transport,user-funded transport,2.469652121189667,0.14901079635247116,0.05530730000649557,0.023956039010888445,9.999999999999612e-05,0.5679733204606427,0.9876020570525432,10,0.3568574614727766,0.301550161466281,0.03463454637744412,8.706629449683415,metastable,True,True
gemini-2.5-flash-lite,free speech absolutism,hate speech regulation,2.097545020547707,0.1353735006351069,-0.08929964955481655,0.028423596760544637,-9.999999999999919e-05,0.4073251231519657,0.990384903953827,10,0.2872992449915482,0.19799959543673162,0.039999148184960774,4.9500953000588455,metastable,True,True
gemini-2.5-flash-lite,free speech protection,regulated speech to prevent harm,2.535034205895128,0.19659213311391552,0.33307144025645047,0.025706215165969777,9.999999999999999e-05,0.8441524610127515,0.9309113407332177,10,0.36763733436369445,0.03456589410724398,0.04091856612558397,0.8447484205863206,metastable,False,False
gemini-2.5-flash-lite,freedom from poverty,Unknown,2.165049239708979,0.21677927011848658,0.8115468478660016,0.028424991818782087,9.999999999999999e-05,0.9711856811995496,0.9235397900357252,10,0.30105637270241203,-0.5104904751635896,0.05180111916523945,-9.85481555977942,monostable,True,True
gemini-2.5-flash-lite,freedom of religion,freedom from religion in public,3.360141252720889,0.2588417136773059,0.27617977843526675,0.02263427473021355,9.999999999999999e-05,0.8649307508463489,0.9728625529793433,10,0.4765811436824743,0.20040136524720753,0.035886263278643506,5.5843475173540735,metastable,True,True
gemini-2.5-flash-lite,freedom of speech,regulated speech,1.8168908152092842,0.18098307511349418,0.5959504937428266,0.03142887621601936,9.999999999999999e-05,0.8972133162064744,0.7107149105608516,10,0.22377477839277138,-0.3721757153500552,0.054481068643042946,-6.831285153170006,monostable,True,True
gemini-2.5-flash-lite,freedom of speech includes hate speech,hate speech can be restricted,2.306361249198492,0.19763938711034526,-0.38357077632686787,0.028289376698734842,-9.999999999999999e-05,0.14552871187034927,0.8295717082104872,10,0.3281545192664356,-0.055416257060432295,0.04607881674051795,-1.202640627091098,monostable,True,False
gemini-2.5-flash-lite,freedom to homeschool,mandatory public education,3.4682433825872194,0.19406795779058444,-0.015437423145178302,0.017390736494141818,9.999999999999999e-05,0.47335518044757413,0.9821371760866426,10,0.48793599951648686,0.47249857637130854,0.026429450371787337,17.8777299461243,metastable,True,True
gemini-2.5-flash-lite,freedom to protest,public order over protest,1.7781655788981903,0.12896786257010626,0.3346855569538051,0.03205983124708692,9.999999999999991e-05,0.7668862517730288,0.9845231767432334,10,0.21414233814417338,-0.1205432188096317,0.0456150649430449,-2.642618594539815,monostable,True,True
gemini-2.5-flash-lite,gender as spectrum,Unknown,2.0802834150935756,0.184715846654259,0.6221648821929839,0.027939973565357032,9.999999999999999e-05,0.9302215889560606,0.9194346775903591,10,0.2836922490853254,-0.3384726331076585,0.04781021308837985,-7.07950480124347,monostable,True,True
gemini-2.5-flash-lite,gender self-identification,biological sex classification,2.5420904391679664,0.17236612261847598,0.44456829900707,0.023345519085633457,9.999999999999999e-05,0.9056323576965509,0.9868953244199827,10,0.3687778149930987,-0.07579048401397132,0.03630651730570963,-2.087517328522512,monostable,True,True
gemini-2.5-flash-lite,globalism,nationalism,3.1128708665945157,0.3106273007379603,0.8121720312016082,0.02029623464152953,9.999999999999999e-05,0.9937716879042504,0.9318850886205909,10,0.44841376728795446,-0.36375826391365373,0.04260988584186537,-8.536945282220197,monostable,True,True
gemini-2.5-flash-lite,gun control,gun rights,2.2386078335668746,0.1374688852620549,-0.033552142335597224,0.026984214801471458,9.999999999998937e-05,0.46261541924181815,0.9954515336199234,10,0.31543923701808385,0.2818870946824866,0.0376857266576096,7.479943195564394,metastable,True,True
gemini-2.5-flash-lite,gun ownership as right,gun control for public safety,4.309544029009954,0.4172255221486114,-0.0392275329085584,0.013719619712866499,-9.999999999999983e-05,0.4161697323541378,0.9970055903319953,10,0.5608144519342508,0.5215869190256924,0.03348612470797571,15.576210253480333,metastable,True,True
gemini-2.5-flash-lite,healthcare as a right,healthcare as a market service,3.2719821825102047,0.28043302952271687,0.7677040369371201,0.019149650693103624,9.999999999999998e-05,0.9935637103436449,0.9571217753947946,10,0.46690480347894703,-0.30079923345817305,0.036780402336194104,-8.178247500086988,monostable,True,True
gemini-2.5-flash-lite,internet access as a right,internet as a private service,3.609017254742742,0.30725397827912054,0.8024153325056523,0.018554328905241214,9.999999999999999e-05,0.9970569933022144,0.968899905902086,10,0.5019406641018991,-0.30047466840375325,0.03497939076430777,-8.590048649742386,monostable,True,True
gemini-2.5-flash-lite,legal sex work,ban on sex work,3.7509206044444596,0.3731934802580446,0.22179980454018994,0.019072539705092716,9.999999999999999e-05,0.8408617628598496,0.9918845771510145,10,0.5152353878138693,0.2934355832736794,0.03893397293361805,7.536749043668971,metastable,True,True
gemini-2.5-flash-lite,liberal,conservative,2.510421197860796,0.15621961215812108,0.3345766532882891,0.022898073823641018,9.999999999999999e-05,0.8429855476759446,0.9788469446631466,10,0.3636246198930971,0.029047966604807962,0.034376920182243594,0.8449845550681951,metastable,False,False
gemini-2.5-flash-lite,mandatory military service,voluntary military service,3.0587757261483723,0.33147233244964125,-0.03943920111329556,0.01902488270761694,-9.999999999999999e-05,0.43987307229563294,0.9620825945996367,10,0.441804184838098,0.40236498372480245,0.04522488129675616,8.896982638485396,metastable,True,True
gemini-2.5-flash-lite,mandatory voting,voluntary voting,1.4109221879996356,0.08332935392334893,0.028745020337834506,0.05634523188015721,-9.999999999999923e-05,0.5201673823153455,0.9695859317227697,10,0.1118009887197382,0.0830559683819037,0.061752405651491746,1.3449835274538382,metastable,True,False
gemini-2.5-flash-lite,marijuana legalization,marijuana criminalization,2.3546458150201364,0.24622499559117716,0.8210026552900831,0.025707430035973842,9.9999999999996e-05,0.9795944488510646,0.9600690326623977,10,0.3369191903977977,-0.4840834648922854,0.05103175113642884,-9.485926979031767,monostable,True,True
gemini-2.5-flash-lite,mask mandates,personal choice,3.060023547672318,0.28977084951370397,0.1568539900586133,0.020959531116677338,9.999999999999999e-05,0.7232125562710104,0.9497329364992305,10,0.4419585897313253,0.28510459967271196,0.04152337431717705,6.8661231020132245,metastable,True,True
gemini-2.5-flash-lite,meat consumption moral,meat consumption immoral,1.5397788303137425,0.1137958887284775,0.35740263661349814,0.043499637935615496,-9.999999995257211e-05,0.7502803828831229,0.9869384720630618,10,0.1498978135623319,-0.20750482305116624,0.05440706061534731,-3.813931881345427,monostable,True,True
gemini-2.5-flash-lite,minimum wage increase,free market wages,2.7847686540306977,0.22808051620705927,0.23699178539432922,0.023280015835272085,9.999999999999999e-05,0.7892708238731186,0.9228446573701996,10,0.4054931487657141,0.16850136337138485,0.03986183598779092,4.227135032691276,metastable,True,True
gemini-2.5-flash-lite,money as speech (Citizens United),limit money in politics,3.4947805867854624,0.42809903380222797,-0.03370557200711108,0.017673066791991758,-9.999999999999999e-05,0.44127411128100613,0.8502747548268944,10,0.4906416677917946,0.4569360957846835,0.04685640865001886,9.751837773091891,metastable,True,True
gemini-2.5-flash-lite,morning person,night owl,2.0605419534116836,0.1304754450371696,0.18929074256149672,0.029622099813960287,-9.999999999999998e-05,0.6855980091492235,0.9950938869229012,10,0.27952143055949696,0.09023068799800024,0.040574835841052,2.2238090710082044,metastable,True,True
gemini-2.5-flash-lite,multiculturalism,cultural assimilation,3.3337984574038697,0.2476528883373311,0.2537169337434516,0.023624877265127246,9.999999999999999e-05,0.8445452633274619,0.9198386771637361,10,0.47373013410716713,0.22001320036371552,0.035848287886069224,6.1373419300510985,metastable,True,True
gemini-2.5-flash-lite,net neutrality,market-driven internet,2.795994250325271,0.17218625392527356,0.4166041037947189,0.024985917275850863,9.999999999999999e-05,0.9114026751539359,0.9110674791430424,10,0.407081124839312,-0.00952297895540688,0.03484499243109887,-0.2732954806702067,monostable,False,False
