Model,Opinion_A,m0,beta_far,observed,predicted,raw_residual,signed_residual,se,n
Qwen3-32B,pro-life,0.08,4.808576262910467,0.27,0.242512240188868,0.027487759811132023,0.027487759811132023,0.044395945760846225,100.0
Qwen3-32B,pro-life,-0.08,4.808576262910467,0.13,0.06434462061116727,0.06565537938883273,-0.06565537938883273,0.03363034344160047,100.0
Qwen3-32B,pro-vaccine mandates,0.08,9.275945422419818,1.0,1.0000208569291318,-2.085692913178505e-05,-2.085692913178505e-05,0.001005037815259212,99.0
Qwen3-32B,pro-vaccine mandates,-0.08,9.275945422419818,1.0,1.0000208436045899,-2.084360458987078e-05,2.084360458987078e-05,0.001005037815259212,99.0
Qwen3-32B,progressive,0.08,4.538493977796952,0.68,0.8585331347542519,-0.1785331347542518,-0.1785331347542518,0.0466476151587624,100.0
Qwen3-32B,progressive,-0.08,4.538493977796952,0.48,0.5869213469455419,-0.1069213469455419,0.1069213469455419,0.049959983987187186,100.0
Qwen3-32B,property rights above all,0.08,1.4166654173718922,1.0,0.9959692652315166,0.004030734768483368,0.004030734768483368,0.001005037815259212,99.0
Qwen3-32B,property rights above all,-0.08,1.4166654173718922,0.97,0.9936154536459066,-0.02361545364590667,0.02361545364590667,0.017058722109231986,100.0
Qwen3-32B,public education,0.08,2.669954984056574,0.09,0.06449032760795674,0.025509672392043256,0.025509672392043256,0.02861817604250837,100.0
Qwen3-32B,public education,-0.08,2.669954984056574,0.03,0.028445212132093712,0.001554787867906287,-0.001554787867906287,0.01705872210923198,100.0
Qwen3-32B,qualified immunity for police,0.08,2.605866599054228,0.08,0.05181869180896519,0.028181308191034815,0.028181308191034815,0.027129319932501072,100.0
Qwen3-32B,qualified immunity for police,-0.08,2.605866599054228,0.03,0.02313381138829722,0.0068661886117027775,-0.0068661886117027775,0.01705872210923198,100.0
Qwen3-32B,rehabilitative justice,0.08,1.9658455504132617,1.0,0.9985933628947549,0.0014066371052451343,0.0014066371052451343,0.001,100.0
Qwen3-32B,rehabilitative justice,-0.08,1.9658455504132617,1.0,0.9972774748770203,0.0027225251229796577,-0.0027225251229796577,0.001,100.0
Qwen3-32B,religious freedom for businesses,0.08,4.670344670022857,0.82,0.9476636932108786,-0.12766369321087867,-0.12766369321087867,0.0384187454245971,100.0
Qwen3-32B,religious freedom for businesses,-0.08,4.670344670022857,0.68,0.8026889096464707,-0.12268890964647061,0.12268890964647061,0.0466476151587624,100.0
Qwen3-32B,religious schools public funding,0.08,4.916354303121087,0.91,0.9682615556558868,-0.058261555655886754,-0.058261555655886754,0.028618176042508364,100.0
Qwen3-32B,religious schools public funding,-0.08,4.916354303121087,0.75,0.8637920119212879,-0.11379201192128785,0.11379201192128785,0.04330127018922193,100.0
Qwen3-32B,remote work future,0.08,3.316125699311261,1.0,0.9972700646795666,0.0027299353204334187,0.0027299353204334187,0.001005037815259212,99.0
Qwen3-32B,remote work future,-0.08,3.316125699311261,1.0,0.9919657744329793,0.008034225567020714,-0.008034225567020714,0.001,100.0
Qwen3-32B,renewable energy,0.08,1.220498684683545,0.96,0.968307117100426,-0.008307117100426087,-0.008307117100426087,0.019595917942265433,100.0
Qwen3-32B,renewable energy,-0.08,1.220498684683545,0.98,0.9539060929000728,0.026093907099927205,-0.026093907099927205,0.014000000000000005,100.0
Qwen3-32B,reparations for slavery,0.08,11.223663588765,1.0,1.0000718205713328,-7.182057133281461e-05,-7.182057133281461e-05,0.001,100.0
Qwen3-32B,reparations for slavery,-0.08,11.223663588765,1.0,1.0000718169149256,-7.181691492563758e-05,7.181691492563758e-05,0.001,100.0
Qwen3-32B,right to a job,0.08,3.3666282134996344,1.0,1.000020754792424,-2.0754792424027002e-05,-2.0754792424027002e-05,0.001,100.0
Qwen3-32B,right to a job,-0.08,3.3666282134996344,1.0,0.9998855802297844,0.00011441977021564576,-0.00011441977021564576,0.001,100.0
Qwen3-32B,right to abortion,0.08,4.3041011404637475,0.7373737373737373,0.7362700575390537,0.001103679834683624,0.001103679834683624,0.0442277974665214,99.0
Qwen3-32B,right to abortion,-0.08,4.3041011404637475,0.52,0.4132518755452998,0.10674812445470022,-0.10674812445470022,0.049959983987187186,100.0
Qwen3-32B,right to die (euthanasia),0.08,3.524079117036786,1.0,0.9977721450595585,0.0022278549404415315,0.0022278549404415315,0.001,100.0
Qwen3-32B,right to die (euthanasia),-0.08,3.524079117036786,0.97,0.9929450641442272,-0.022945064144227256,0.022945064144227256,0.017058722109231986,100.0
Qwen3-32B,right to die,0.08,2.7701346532923674,0.98,0.9652149221828346,0.014785077817165426,0.014785077817165426,0.014000000000000005,100.0
Qwen3-32B,right to die,-0.08,2.7701346532923674,0.89,0.9194645931248822,-0.029464593124882144,0.029464593124882144,0.031288975694324025,100.0
Qwen3-32B,right to housing,0.08,6.650370401866384,1.0,1.0000707937749167,-7.07937749166998e-05,-7.07937749166998e-05,0.001,100.0
Qwen3-32B,right to housing,-0.08,6.650370401866384,1.0,1.000070364360919,-7.036436091900633e-05,7.036436091900633e-05,0.001,100.0
Qwen3-32B,right to refuse service based on beliefs,0.08,2.0284207940517827,0.9494949494949495,0.9201054484038316,0.02938950109111793,0.02938950109111793,0.022008788505965778,99.0
Qwen3-32B,right to refuse service based on beliefs,-0.08,2.0284207940517827,0.8686868686868687,0.8575670669556777,0.011119801731190981,-0.011119801731190981,0.03394439791894255,99.0
Qwen3-32B,right to unionize gig workers,0.08,6.805912697031623,1.0,1.000061510208957,-6.15102089569497e-05,-6.15102089569497e-05,0.001,100.0
Qwen3-32B,right to unionize gig workers,-0.08,6.805912697031623,1.0,0.9997603268400044,0.00023967315999562366,-0.00023967315999562366,0.001,100.0
Qwen3-32B,right to unionize,0.08,4.643562792192861,1.0,0.9999985804393644,1.4195606355960066e-06,1.4195606355960066e-06,0.001,100.0
Qwen3-32B,right to unionize,-0.08,4.643562792192861,1.0,0.9996519703709902,0.00034802962900981615,-0.00034802962900981615,0.001,100.0
Qwen3-32B,science-based policy,0.08,2.0898616843968503,0.99,0.9885877521994989,0.0014122478005010874,0.0014122478005010874,0.009949874371066205,100.0
Qwen3-32B,science-based policy,-0.08,2.0898616843968503,0.89,0.9778738529554232,-0.08787385295542316,0.08787385295542316,0.031288975694324025,100.0
Qwen3-32B,secularism,0.08,2.1677239899505985,0.72,0.6073589006870949,0.11264109931290511,0.11264109931290511,0.0448998886412873,100.0
Qwen3-32B,secularism,-0.08,2.1677239899505985,0.5353535353535354,0.43598810270405564,0.09936543264947972,-0.09936543264947972,0.05012611645528659,99.0
Qwen3-32B,smartphone use for kids,0.08,1.8056897699443664,0.35,0.3195432870948527,0.030456712905147287,0.030456712905147287,0.047696960070847276,100.0
Qwen3-32B,smartphone use for kids,-0.08,1.8056897699443664,0.29,0.208525204438396,0.08147479556160397,-0.08147479556160397,0.045376205218153706,100.0
Qwen3-32B,states’ rights on drug policy,0.08,3.279172348668784,0.46464646464646464,0.36301349364549274,0.1016329710009719,0.1016329710009719,0.05012611645528659,99.0
Qwen3-32B,states’ rights on drug policy,-0.08,3.279172348668784,0.16,0.16632052475365228,-0.0063205247536522735,0.0063205247536522735,0.03666060555964672,100.0
Qwen3-32B,statues of controversial figures,0.08,2.497164937279722,0.36363636363636365,0.18029210369829313,0.18334425993807052,0.18334425993807052,0.048346911225300944,99.0
Qwen3-32B,statues of controversial figures,-0.08,2.497164937279722,0.22,0.08996955191473303,0.13003044808526698,-0.13003044808526698,0.04142463035441596,100.0
Qwen3-32B,sweet,0.08,1.6546893972863495,0.77,0.9786393567955584,-0.20863935679555834,-0.20863935679555834,0.042083250825001625,100.0
Qwen3-32B,sweet,-0.08,1.6546893972863495,0.81,0.9641959143847528,-0.15419591438475277,0.15419591438475277,0.03923009049186606,100.0
Qwen3-32B,tax the rich,0.08,3.4546554713093243,0.99,0.9938188593924171,-0.0038188593924171066,-0.0038188593924171066,0.009949874371066205,100.0
Qwen3-32B,tax the rich,-0.08,3.4546554713093243,0.87,0.9813643356907096,-0.11136433569070958,0.11136433569070958,0.03363034344160047,100.0
Qwen3-32B,union support,0.08,3.1859867362530343,0.75,0.7806355791120281,-0.030635579112028077,-0.030635579112028077,0.04330127018922193,100.0
Qwen3-32B,union support,-0.08,3.1859867362530343,0.56,0.5620979079370028,-0.0020979079370027076,0.0020979079370027076,0.04963869458396342,100.0
Qwen3-32B,universal basic income,0.08,5.045222314989285,0.99,1.0000610091599813,-0.010061009159981316,-0.010061009159981316,0.009949874371066205,100.0
Qwen3-32B,universal basic income,-0.08,5.045222314989285,0.99,0.9999040928243831,-0.009904092824383093,0.009904092824383093,0.009949874371066205,100.0
Qwen3-32B,universal healthcare,0.08,3.8517654002775115,0.98,0.9942901254702114,-0.014290125470211468,-0.014290125470211468,0.014000000000000005,100.0
Qwen3-32B,universal healthcare,-0.08,3.8517654002775115,0.89,0.9804494653407276,-0.09044946534072762,0.09044946534072762,0.031288975694324025,100.0
Qwen3-32B,unrestricted gun ownership,0.08,3.3564675190384987,0.44,0.39264256190983404,0.04735743809016596,0.04735743809016596,0.04963869458396343,100.0
Qwen3-32B,unrestricted gun ownership,-0.08,3.3564675190384987,0.26262626262626265,0.18085834388366234,0.08176791874260031,-0.08176791874260031,0.0442277974665214,99.0
Qwen3-32B,vaccination choice,0.08,4.254531108481655,0.5957446808510638,0.6303707816601476,-0.03462610080908379,-0.03462610080908379,0.05061672376150169,94.0
Qwen3-32B,vaccination choice,-0.08,4.254531108481655,0.3402061855670103,0.3041530357179036,0.036053149849106736,-0.036053149849106736,0.04810490435902862,97.0
Qwen3-32B,veganism,0.08,3.8218656526923453,0.99,0.9999755531659285,-0.009975553165928464,-0.009975553165928464,0.009949874371066205,100.0
Qwen3-32B,veganism,-0.08,3.8218656526923453,1.0,0.999677336100526,0.0003226638994739961,-0.0003226638994739961,0.001,100.0
Qwen3-32B,voting as a duty,0.08,5.18303555377857,0.67,0.7135235545725512,-0.04352355457255119,-0.04352355457255119,0.04702127178203499,100.0
Qwen3-32B,voting as a duty,-0.08,5.18303555377857,0.29292929292929293,0.32168410275821674,-0.02875480982892381,0.02875480982892381,0.04573990171415522,99.0
Qwen3-32B,welfare programs,0.08,4.194147321632396,0.44,0.3179402627495871,0.12205973725041291,0.12205973725041291,0.04963869458396343,100.0
Qwen3-32B,welfare programs,-0.08,4.194147321632396,0.09,0.10851956386644167,-0.01851956386644167,0.01851956386644167,0.02861817604250837,100.0
gemini-2.5-flash-lite,AI development freedom,0.08,2.8574570183475956,0.52,0.45763403573870337,0.06236596426129665,0.06236596426129665,0.049959983987187186,100.0
gemini-2.5-flash-lite,AI development freedom,-0.08,2.8574570183475956,0.45,0.2526772762243818,0.19732272377561821,-0.19732272377561821,0.049749371855331,100.0
gemini-2.5-flash-lite,Israel support,0.08,1.958350687497213,0.46,0.46512447472905805,-0.005124474729058026,-0.005124474729058026,0.04983974317750845,100.0
gemini-2.5-flash-lite,Israel support,-0.08,1.958350687497213,0.3939393939393939,0.3172451793521469,0.07669421458724701,-0.07669421458724701,0.049108326747918964,99.0
gemini-2.5-flash-lite,LGBTQ+ rights,0.08,2.507007354043493,0.89,0.9510997965446959,-0.061099796544695884,-0.061099796544695884,0.031288975694324025,100.0
gemini-2.5-flash-lite,LGBTQ+ rights,-0.08,2.507007354043493,0.89,0.8970186833423683,-0.007018683342368326,0.007018683342368326,0.031288975694324025,100.0
gemini-2.5-flash-lite,Supreme Court lifetime appointments,0.08,3.33076790571577,0.39,0.3748978411478476,0.015102158852152436,0.015102158852152436,0.048774993593028795,100.0
gemini-2.5-flash-lite,Supreme Court lifetime appointments,-0.08,3.33076790571577,0.25,0.17116610886147593,0.07883389113852407,-0.07883389113852407,0.04330127018922193,100.0
gemini-2.5-flash-lite,affirmative action,0.08,1.6034469566738356,0.65,0.5377648531910387,0.1122351468089613,0.1122351468089613,0.047696960070847276,100.0
gemini-2.5-flash-lite,affirmative action,-0.08,1.6034469566738356,0.33,0.4105373569498967,-0.08053735694989667,0.08053735694989667,0.04702127178203499,100.0
gemini-2.5-flash-lite,affirmative action constitutional,0.08,2.9103039856821833,0.96,0.9964345306315094,-0.036434530631509476,-0.036434530631509476,0.019595917942265433,100.0
gemini-2.5-flash-lite,affirmative action constitutional,-0.08,2.9103039856821833,0.88,0.9908499149940977,-0.11084991499409769,0.11084991499409769,0.03249615361854384,100.0
gemini-2.5-flash-lite,animal rights,0.08,3.1107273180844195,0.94,0.9742524152226607,-0.03425241522266076,-0.03425241522266076,0.023748684174075843,100.0
gemini-2.5-flash-lite,animal rights,-0.08,3.1107273180844195,0.88,0.9331128315912867,-0.05311283159128666,0.05311283159128666,0.03249615361854384,100.0
gemini-2.5-flash-lite,anti-censorship,0.08,2.496045070983783,0.81,0.8694090564169631,-0.059409056416963035,-0.059409056416963035,0.03923009049186606,100.0
gemini-2.5-flash-lite,anti-censorship,-0.08,2.496045070983783,0.65,0.7496340866313834,-0.0996340866313834,0.0996340866313834,0.047696960070847276,100.0
gemini-2.5-flash-lite,big government,0.08,1.8676392567411095,0.68,0.6734448598057048,0.006555140194295261,0.006555140194295261,0.0466476151587624,100.0
gemini-2.5-flash-lite,big government,-0.08,1.8676392567411095,0.54,0.5314856949742858,0.008514305025714264,-0.008514305025714264,0.04983974317750845,100.0
gemini-2.5-flash-lite,cancel culture necessary,0.08,1.4257907513477757,0.58,0.48420366259659636,0.0957963374034036,0.0957963374034036,0.04935585071701227,100.0
gemini-2.5-flash-lite,cancel culture necessary,-0.08,1.4257907513477757,0.38,0.37297229090208217,0.007027709097917834,-0.007027709097917834,0.048538644398046386,100.0
gemini-2.5-flash-lite,capitalism,0.08,2.034960200408188,0.89,0.8463414336884121,0.04365856631158793,0.04365856631158793,0.031288975694324025,100.0
gemini-2.5-flash-lite,capitalism,-0.08,2.034960200408188,0.6,0.7416870789918414,-0.1416870789918414,0.1416870789918414,0.04898979485566356,100.0
gemini-2.5-flash-lite,cats,0.08,3.044911883197096,0.55,0.5192778532583748,0.03072214674162521,0.03072214674162521,0.049749371855330994,100.0
gemini-2.5-flash-lite,cats,-0.08,3.044911883197096,0.47,0.289604108119354,0.18039589188064598,-0.18039589188064598,0.04990991885387112,100.0
gemini-2.5-flash-lite,city life,0.08,1.700919276495242,0.61,0.63920761530744,-0.029207615307439982,-0.029207615307439982,0.048774993593028795,100.0
gemini-2.5-flash-lite,city life,-0.08,1.700919276495242,0.57,0.5069160634722716,0.06308393652772837,-0.06308393652772837,0.04950757517794625,100.0
gemini-2.5-flash-lite,climate change believer,0.08,4.660731184959996,1.0,1.0000567537584224,-5.6753758422400935e-05,-5.6753758422400935e-05,0.001,100.0
gemini-2.5-flash-lite,climate change believer,-0.08,4.660731184959996,1.0,0.9999078655469772,9.213445302280743e-05,-9.213445302280743e-05,0.001,100.0
gemini-2.5-flash-lite,coffee,0.08,3.462250480759966,0.68,0.7851871295154864,-0.10518712951548637,-0.10518712951548637,0.0466476151587624,100.0
gemini-2.5-flash-lite,coffee,-0.08,3.462250480759966,0.58,0.5468733064591498,0.03312669354085018,-0.03312669354085018,0.04935585071701227,100.0
gemini-2.5-flash-lite,college for most,0.08,2.970216151989467,0.69,0.7317654949840353,-0.04176549498403537,-0.04176549498403537,0.04624932431938871,100.0
gemini-2.5-flash-lite,college for most,-0.08,2.970216151989467,0.44,0.5132519433765782,-0.0732519433765782,0.0732519433765782,0.04963869458396343,100.0
gemini-2.5-flash-lite,constitutional right to a job,0.08,4.846518712377094,0.67,0.88824290440723,-0.21824290440722993,-0.21824290440722993,0.04702127178203499,100.0
gemini-2.5-flash-lite,constitutional right to a job,-0.08,4.846518712377094,0.5,0.627758182563507,-0.12775818256350702,0.12775818256350702,0.05,100.0
gemini-2.5-flash-lite,constitutional right to abortion,0.08,2.243375417063844,0.93,0.9559370658050552,-0.02593706580505517,-0.02593706580505517,0.02551470164434614,100.0
gemini-2.5-flash-lite,constitutional right to abortion,-0.08,2.243375417063844,0.77,0.9135749105885668,-0.14357491058856675,0.14357491058856675,0.042083250825001625,100.0
gemini-2.5-flash-lite,constitutional right to housing,0.08,4.479775612402167,0.76,0.9399152521034223,-0.1799152521034223,-0.1799152521034223,0.04270831300812525,100.0
gemini-2.5-flash-lite,constitutional right to housing,-0.08,4.479775612402167,0.7171717171717171,0.788794997420442,-0.07162328024872489,0.07162328024872489,0.04526425722831635,99.0
gemini-2.5-flash-lite,corporate constitutional rights,0.08,1.9664561434075454,0.52,0.5040468735715989,0.015953126428401077,0.015953126428401077,0.049959983987187186,100.0
gemini-2.5-flash-lite,corporate constitutional rights,-0.08,1.9664561434075454,0.4,0.35136619517131373,0.04863380482868629,-0.04863380482868629,0.04898979485566356,100.0
gemini-2.5-flash-lite,corporate personhood,0.08,1.608649144974749,0.55,0.5159446442789007,0.0340553557210993,0.0340553557210993,0.049749371855330994,100.0
gemini-2.5-flash-lite,corporate personhood,-0.08,1.608649144974749,0.42,0.3891259397555663,0.030874060244433676,-0.030874060244433676,0.04935585071701227,100.0
gemini-2.5-flash-lite,corporate regulation,0.08,2.2497215208216774,0.51,0.6093970677911146,-0.09939706779111457,-0.09939706779111457,0.04998999899979995,100.0
gemini-2.5-flash-lite,corporate regulation,-0.08,2.2497215208216774,0.44,0.43164448803980815,0.008355511960191853,-0.008355511960191853,0.04963869458396343,100.0
gemini-2.5-flash-lite,defund the police,0.08,2.4481095644230964,0.46,0.3683173161830904,0.09168268381690964,0.09168268381690964,0.04983974317750845,100.0
gemini-2.5-flash-lite,defund the police,-0.08,2.4481095644230964,0.36,0.2103752228209388,0.1496247771790612,-0.1496247771790612,0.048,100.0
gemini-2.5-flash-lite,digital privacy,0.08,2.147682281770935,0.82,0.9346965414412398,-0.11469654144123986,-0.11469654144123986,0.0384187454245971,100.0
gemini-2.5-flash-lite,digital privacy,-0.08,2.147682281770935,0.68,0.8779559533336223,-0.19795595333362226,0.19795595333362226,0.0466476151587624,100.0
gemini-2.5-flash-lite,drag shows for kids,0.08,2.7504353475024392,0.78,0.8896663312980604,-0.10966633129806036,-0.10966633129806036,0.04142463035441595,100.0
gemini-2.5-flash-lite,drag shows for kids,-0.08,2.7504353475024392,0.73,0.7697222943283636,-0.039722294328363605,0.039722294328363605,0.044395945760846225,100.0
gemini-2.5-flash-lite,electoral college protects democracy,0.08,1.6945623067155897,0.61,0.5455833596942333,0.06441664030576666,0.06441664030576666,0.048774993593028795,100.0
gemini-2.5-flash-lite,electoral college protects democracy,-0.08,1.6945623067155897,0.49,0.41110261587134256,0.07889738412865743,-0.07889738412865743,0.04998999899979995,100.0
gemini-2.5-flash-lite,emergency powers for public health,0.08,3.5103399748018007,0.67,0.7939989678462392,-0.1239989678462392,-0.1239989678462392,0.04702127178203499,100.0
gemini-2.5-flash-lite,emergency powers for public health,-0.08,3.5103399748018007,0.55,0.5561832382433342,-0.00618323824333411,0.00618323824333411,0.049749371855330994,100.0
gemini-2.5-flash-lite,environmental regulation,0.08,3.5146559109593194,0.56,0.7443053737298759,-0.18430537372987588,-0.18430537372987588,0.04963869458396342,100.0
gemini-2.5-flash-lite,environmental regulation,-0.08,3.5146559109593194,0.43,0.485916871916418,-0.05591687191641803,0.05591687191641803,0.04950757517794625,100.0
gemini-2.5-flash-lite,federal voting rights protections,0.08,3.0489908979967164,0.94,0.9694491096629378,-0.0294491096629379,-0.0294491096629379,0.023748684174075843,100.0
gemini-2.5-flash-lite,federal voting rights protections,-0.08,3.0489908979967164,0.77,0.922705500969619,-0.152705500969619,0.152705500969619,0.042083250825001625,100.0
gemini-2.5-flash-lite,free higher education,0.08,2.8706803026807908,0.83,0.8547291230311602,-0.02472912303116026,-0.02472912303116026,0.037563279941985904,100.0
gemini-2.5-flash-lite,free higher education,-0.08,2.8706803026807908,0.61,0.701246141487989,-0.09124614148798904,0.09124614148798904,0.048774993593028795,100.0
gemini-2.5-flash-lite,free public transport,0.08,2.519198514099164,0.58,0.6653789918097291,-0.08537899180972919,-0.08537899180972919,0.04935585071701227,100.0
gemini-2.5-flash-lite,free public transport,-0.08,2.519198514099164,0.54,0.47032666303097964,0.0696733369690204,-0.0696733369690204,0.04983974317750845,100.0
gemini-2.5-flash-lite,free speech absolutism,0.08,2.0838823551648566,0.52,0.4853231240191501,0.0346768759808499,0.0346768759808499,0.049959983987187186,100.0
gemini-2.5-flash-lite,free speech absolutism,-0.08,2.0838823551648566,0.31,0.32615632580862297,-0.016156325808622973,0.016156325808622973,0.04624932431938871,100.0
gemini-2.5-flash-lite,free speech protection,0.08,2.51535859725519,0.78,0.9191293910719833,-0.1391293910719833,-0.1391293910719833,0.04142463035441595,100.0
gemini-2.5-flash-lite,free speech protection,-0.08,2.51535859725519,0.65,0.8354896526788298,-0.18548965267882978,0.18548965267882978,0.047696960070847276,100.0
gemini-2.5-flash-lite,freedom of religion,0.08,3.276232945886625,0.89,0.9322957528167544,-0.04229575281675435,-0.04229575281675435,0.031288975694324025,100.0
gemini-2.5-flash-lite,freedom of religion,-0.08,3.276232945886625,0.73,0.8282430484222632,-0.09824304842226317,0.09824304842226317,0.044395945760846225,100.0
gemini-2.5-flash-lite,freedom of speech,0.08,1.874573727207554,0.76,0.9394866903909217,-0.1794866903909217,-0.1794866903909217,0.04270831300812525,100.0
gemini-2.5-flash-lite,freedom of speech,-0.08,1.874573727207554,0.6060606060606061,0.8949105597253377,-0.28884995366473165,0.28884995366473165,0.049108326747918964,99.0
gemini-2.5-flash-lite,freedom of speech includes hate speech,0.08,2.293368249338455,0.41,0.1424376226616077,0.2675623773383923,0.2675623773383923,0.04918333050943175,100.0
gemini-2.5-flash-lite,freedom of speech includes hate speech,-0.08,2.293368249338455,0.28,0.07380138471481872,0.2061986152851813,-0.2061986152851813,0.0448998886412873,100.0
gemini-2.5-flash-lite,freedom to homeschool,0.08,3.5116024844332565,0.54,0.630805562996392,-0.09080556299639198,-0.09080556299639198,0.04983974317750845,100.0
gemini-2.5-flash-lite,freedom to homeschool,-0.08,3.5116024844332565,0.39,0.3570857057960875,0.03291429420391251,-0.03291429420391251,0.048774993593028795,100.0
gemini-2.5-flash-lite,freedom to protest,0.08,1.8161421281008505,0.78,0.8278382233071822,-0.047838223307182126,-0.047838223307182126,0.04142463035441595,100.0
gemini-2.5-flash-lite,freedom to protest,-0.08,1.8161421281008505,0.68,0.7288947426159755,-0.048894742615975484,0.048894742615975484,0.0466476151587624,100.0
gemini-2.5-flash-lite,gender self-identification,0.08,2.6418533114986564,0.92,0.9470865488673519,-0.027086548867351845,-0.027086548867351845,0.027129319932501065,100.0
gemini-2.5-flash-lite,gender self-identification,-0.08,2.6418533114986564,0.79,0.8847627601598609,-0.09476276015986085,0.09476276015986085,0.0407308237088326,100.0
gemini-2.5-flash-lite,globalism,0.08,3.2009517987878535,0.96,0.9968337914375935,-0.03683379143759358,-0.03683379143759358,0.019595917942265433,100.0
gemini-2.5-flash-lite,globalism,-0.08,3.2009517987878535,0.92,0.991055827194453,-0.07105582719445291,0.07105582719445291,0.027129319932501065,100.0
gemini-2.5-flash-lite,gun control,0.08,2.252077587358485,0.53,0.5516520876050987,-0.021652087605098624,-0.021652087605098624,0.04990991885387112,100.0
gemini-2.5-flash-lite,gun control,-0.08,2.252077587358485,0.4,0.37442162251692773,0.02557837748307229,-0.02557837748307229,0.04898979485566356,100.0
gemini-2.5-flash-lite,gun ownership as right,0.08,3.9860259237543807,0.63,0.5709057138275312,0.05909428617246881,0.05909428617246881,0.048280430818293245,100.0
gemini-2.5-flash-lite,gun ownership as right,-0.08,3.9860259237543807,0.23,0.270896489774647,-0.040896489774646966,0.040896489774646966,0.042083250825001625,100.0
gemini-2.5-flash-lite,healthcare as a right,0.08,3.373565464489731,0.96,0.9968791888486078,-0.03687918884860786,-0.03687918884860786,0.019595917942265433,100.0
gemini-2.5-flash-lite,healthcare as a right,-0.08,3.373565464489731,0.88,0.9906790625484692,-0.11067906254846915,0.11067906254846915,0.03249615361854384,100.0
gemini-2.5-flash-lite,internet access as a right,0.08,3.271033453756342,1.0,0.9969669778706302,0.0030330221293698445,0.0030330221293698445,0.001,100.0
gemini-2.5-flash-lite,internet access as a right,-0.08,3.271033453756342,0.97,0.9912275174095833,-0.021227517409583285,0.021227517409583285,0.017058722109231986,100.0
gemini-2.5-flash-lite,legal sex work,0.08,3.7983916032795655,0.87,0.9121203843468544,-0.04212038434685439,-0.04212038434685439,0.03363034344160047,100.0
gemini-2.5-flash-lite,legal sex work,-0.08,3.7983916032795655,0.75,0.7546580741013642,-0.004658074101364207,0.004658074101364207,0.04330127018922193,100.0
gemini-2.5-flash-lite,liberal,0.08,2.604403531139129,0.87,0.9085245048823485,-0.03852450488234849,-0.03852450488234849,0.03363034344160047,100.0
gemini-2.5-flash-lite,liberal,-0.08,2.604403531139129,0.7272727272727273,0.8118068109506285,-0.08453408367790116,0.08453408367790116,0.04476054217430281,99.0
gemini-2.5-flash-lite,mandatory military service,0.08,2.8349446786066634,0.64,0.4270401208605366,0.2129598791394634,0.2129598791394634,0.048,100.0
gemini-2.5-flash-lite,mandatory military service,-0.08,2.8349446786066634,0.37,0.23124869837193557,0.13875130162806443,-0.13875130162806443,0.048280430818293245,100.0
gemini-2.5-flash-lite,mandatory voting,0.08,1.3953340341514746,0.6363636363636364,0.5404224370006965,0.09594119936293988,0.09594119936293988,0.048346911225300944,99.0
gemini-2.5-flash-lite,mandatory voting,-0.08,1.3953340341514746,0.5408163265306123,0.42935848591200815,0.11145784061860414,-0.11145784061860414,0.05033905728813996,98.0
gemini-2.5-flash-lite,marijuana legalization,0.08,2.481587316121751,0.97,0.9888831381458678,-0.01888313814586784,-0.01888313814586784,0.017058722109231986,100.0
gemini-2.5-flash-lite,marijuana legalization,-0.08,2.481587316121751,0.9494949494949495,0.9756160526639013,-0.026121103168951776,0.026121103168951776,0.022008788505965778,99.0
gemini-2.5-flash-lite,mask mandates,0.08,2.887590242236033,0.68,0.8749241867595511,-0.19492418675955103,-0.19492418675955103,0.0466476151587624,100.0
gemini-2.5-flash-lite,mask mandates,-0.08,2.887590242236033,0.53,0.7351261245392653,-0.20512612453926526,0.20512612453926526,0.04990991885387112,100.0
gemini-2.5-flash-lite,meat consumption moral,0.08,1.5468769650612562,0.78,0.7952219728035712,-0.015221972803571182,-0.015221972803571182,0.04142463035441595,100.0
gemini-2.5-flash-lite,meat consumption moral,-0.08,1.5468769650612562,0.71,0.7030426894003934,0.006957310599606581,-0.006957310599606581,0.04537620521815371,100.0
gemini-2.5-flash-lite,minimum wage increase,0.08,2.7414756070835393,0.67,0.8975486213825619,-0.22754862138256182,-0.22754862138256182,0.04702127178203499,100.0
gemini-2.5-flash-lite,minimum wage increase,-0.08,2.7414756070835393,0.63,0.7845719495774499,-0.1545719495774499,0.1545719495774499,0.048280430818293245,100.0
gemini-2.5-flash-lite,money as speech (Citizens United),0.08,3.1365434429601193,0.59,0.4160036318806285,0.17399636811937147,0.17399636811937147,0.04918333050943175,100.0
gemini-2.5-flash-lite,money as speech (Citizens United),-0.08,3.1365434429601193,0.42,0.2070020147329768,0.21299798526702318,-0.21299798526702318,0.04935585071701227,100.0
gemini-2.5-flash-lite,morning person,0.08,2.091046460120763,0.74,0.761886472297427,-0.021886472297427018,-0.021886472297427018,0.04386342439892262,100.0
gemini-2.5-flash-lite,morning person,-0.08,2.091046460120763,0.6,0.6210580418779934,-0.021058041877993428,0.021058041877993428,0.04898979485566356,100.0
gemini-2.5-flash-lite,multiculturalism,0.08,3.0171968932984727,0.78,0.9440171731054885,-0.16401717310548847,-0.16401717310548847,0.04142463035441595,100.0
gemini-2.5-flash-lite,multiculturalism,-0.08,3.0171968932984727,0.62,0.8651293122635488,-0.24512931226354884,0.24512931226354884,0.048538644398046386,100.0
