Model,Opinion_A,beta_point,h_point,beta_boot_sd,h_boot_sd,beta_boot_median,h_boot_median,n_boot_success
Qwen3-14B,multiculturalism,2.672890053741248,0.27364369322150406,0.6395060612589212,0.031075532459241568,2.879301470344,0.26572006789202907,200
Qwen3-14B,net neutrality,2.76730660036018,0.2708854506792031,0.5610897296526527,0.031006126527037943,3.552055601395065,0.2698220880446681,200
Qwen3-14B,nuclear power essential,2.8235502269208896,0.45066394257662185,0.5746829150886927,0.03159506158260223,3.2006474762663695,0.45945985825692287,200
Qwen3-14B,open borders,1.293579533500448,0.96072576880579,0.3209336106049876,0.037245715720349924,1.8769376655311651,0.9022117598980662,200
Qwen3-14B,pizza,0.6499151656494742,-0.9391764569243641,0.13005453800852426,0.05304947207840898,1.7474140466823198,-0.8552368287839347,200
Qwen3-14B,pornography acceptable,2.0056826935286423,0.4009646924875964,0.22064403296292676,0.02551318827811268,2.2727638136306134,0.4131347543462395,200
Qwen3-14B,privacy over government surveillance,3.8403312080926133,0.21827165455210454,1.0212553812179852,0.017429192358873177,4.430678513503819,0.206311420246157,200
Qwen3-14B,privacy over national security,1.8756395311611853,0.7467825121506823,0.09913133375358175,0.021496054875068817,3.5856789238511744,0.7647287644532088,200
Qwen3-14B,pro-EU,3.0411958491962614,0.0689485230828127,0.4255057816136402,0.019174507845005483,3.9620656448985025,0.06990750476903292,200
Qwen3-14B,pro-UN,4.194485386538879,0.8429192860644857,0.24709372970467253,0.013122581407647453,5.241583412740832,0.8430212380021687,200
Qwen3-14B,pro-immigration,3.70680080572539,0.6731845782115942,0.35803964388481685,0.015093294715463041,4.433341132050178,0.6844932274318565,200
Qwen3-14B,pro-life,2.0999687697378304,-0.29144458520760647,0.9209173447592629,0.08967817234983559,3.6406459043197072,-0.2557238364366705,200
Qwen3-14B,pro-vaccine mandates,2.3047826659365387,1.0101004677661296,0.5822140143626517,0.02475783013257968,3.3687048870103027,0.9542683557582066,200
Qwen3-14B,progressive,2.6967131989824447,0.3722283033322377,0.7383807437630125,0.050594799697508214,3.3095578663317875,0.39374396777180687,200
Qwen3-14B,property rights above all,2.356316029328477,0.4028465901579589,0.6755910372248187,0.04749551790989526,3.1152307435560447,0.45221600144927165,200
Qwen3-14B,public education,3.2445883481144073,-0.27304921732745163,0.7908631780739314,0.01744958314887266,4.615211259467641,-0.23321136537880544,200
Qwen3-14B,qualified immunity for police,1.9611516220016545,-0.4793166710909673,0.37836373789246625,0.0456005567875977,3.928262695270669,-0.5394899975723454,200
Qwen3-14B,rehabilitative justice,1.166954205378598,2.330769438142258,13.073657804873621,6.478497678221705,2.901614634920845,1.4776075663574835,200
Qwen3-14B,religious freedom for businesses,3.047805934864028,0.015677545121442774,0.4120233712110351,0.016749066353481386,4.280973909346505,0.01410278570155345,200
Qwen3-14B,religious schools public funding,2.9045303276796224,-0.18036777906272822,0.32218966669348403,0.019910051613276167,4.205529205926997,-0.16656130630179478,200
Qwen3-14B,remote work future,3.466612250903504,0.28216780262581753,0.866962344918445,0.02856823410190192,4.134936500935208,0.2559499185276123,200
Qwen3-14B,renewable energy,7.615602525474565,1.0289062400564204,13.785099419455305,0.028170512147575176,9.28087246397663,1.002420719688584,200
Qwen3-14B,reparations for slavery,3.4134136281349834,0.9105627880423338,0.2182329709355523,0.016247712751720118,4.77052326074584,0.8963267666590149,200
Qwen3-14B,right to a job,1.3206117202931633,1.2745930362023323,0.4752716768905158,0.03599820362152758,2.9353227655297545,1.0524834839774906,200
Qwen3-14B,right to abortion,1.7540667321085839,0.2967871427257367,0.1315951692595788,0.03669562750932202,2.6370713530269483,0.3097588275731056,200
Qwen3-14B,right to die (euthanasia),2.6704695642982577,0.6024582875586167,0.5760568021948536,0.03144335131537994,3.6678162010905013,0.6291849582388491,200
Qwen3-14B,right to die,1.834265096514452,0.8809332061944962,0.24476039204955033,0.024782689895310427,3.320432901867351,0.8638634994040194,200
Qwen3-14B,right to housing,2.1171562438777802,0.8701938176391282,0.4623874037097878,0.02261892595473134,3.397530323528874,0.8549191048224045,200
Qwen3-14B,right to refuse service based on beliefs,2.701022807327983,0.21724995434515343,0.9782064844938598,0.02269628495701218,3.562741370628009,0.21585296702355128,200
Qwen3-14B,right to unionize gig workers,4.186367339288754,0.45347595118099254,1.5102205515394345,0.06668366168839608,6.900461530910334,0.4609866317683502,200
Qwen3-14B,right to unionize,2.3255774732198273,0.32517870753775946,0.4468621675989074,0.04448708309925371,3.241281276662758,0.31885836815933205,200
Qwen3-14B,science-based policy,1.5836237966316526,0.5259528272048138,0.16006162398196025,0.03162948794435308,2.5371802039841214,0.5651950528243268,200
Qwen3-14B,secularism,1.7330297547267932,0.30027354324726785,0.33495741069831464,0.07290578879360159,3.3864450376091577,0.2534108750220754,200
Qwen3-14B,smartphone use for kids,5.462148527404781,-0.09356201165858763,1.125623820459738,0.012528751875403787,6.2450580294276685,-0.10162244821778796,200
Qwen3-14B,states’ rights on drug policy,2.4264493349504885,0.31923899780977244,1.2329490626040083,0.07306470203602904,3.4021995570543675,0.33930837664634717,200
Qwen3-14B,statues of controversial figures,2.5734852070786545,-0.18562377256721208,0.5359092752750495,0.024975763571258955,4.038868906085966,-0.15442868424948453,200
Qwen3-14B,sweet,1.2385199393175659,0.31846772027303655,1.0743678400376042,0.09781447449197608,1.7359525475858377,0.305135371200419,200
Qwen3-14B,tax the rich,3.2261827635899016,-0.056741252416517236,0.3481868899318529,0.014952038760149187,4.280897630512182,-0.05473565041392195,200
Qwen3-14B,union support,2.5545117598361338,-0.12065590340865612,0.2276358215606869,0.02012430876180715,3.417096636365218,-0.11785391665640599,200
Qwen3-14B,universal basic income,1.9600284280320883,0.6960150797550002,0.39227368330569323,0.028156216891878607,2.598808438508872,0.710082359975281,200
Qwen3-14B,universal healthcare,3.0896560065261225,0.3264858808637697,1.2224255177729115,0.08628319179450411,6.848892535572654,0.2582684713224008,200
Qwen3-14B,unrestricted gun ownership,2.9410557944824975,-0.13899710795419426,0.315578385374915,0.016395606811150692,4.312509555246535,-0.11613305663440512,200
Qwen3-14B,vaccination choice,1.768205803620208,0.29606158664393484,0.21098248606286618,0.03303480362772164,2.645600722040072,0.3045348409017866,200
Qwen3-14B,veganism,1.6039909622339545,0.9643165437495428,0.21436466607228188,0.027491085387041116,3.1975719336853468,0.9052701116472234,200
Qwen3-14B,voting as a duty,1.7519404160907006,-0.21210042026551068,0.5232976566873858,0.03878380529183149,3.207769084162016,-0.16242136444309002,200
Qwen3-14B,welfare programs,2.6699916088771363,-0.11688302965354799,0.4093825933562531,0.01963149194448086,3.860324141338145,-0.10815196889199868,200
Qwen3-32B,AI development freedom,2.577711788594167,0.07267939705941548,0.3821331298583831,0.020004353571920697,4.109172393765509,0.06400118259677716,200
Qwen3-32B,Israel support,1.7014242148429128,-0.4457210416984727,0.0757659916187962,0.03170616291303445,2.6213229143105856,-0.4997023815527794,200
Qwen3-32B,LGBTQ+ rights,2.902665128331378,0.3997721951540612,0.3395937882030237,0.035882872936162054,4.505191366502424,0.4629686109368235,200
Qwen3-32B,Supreme Court lifetime appointments,1.6706271228132803,-1.0039297739046666,0.278206387918129,0.03017399327276716,2.8144022596628524,-0.9375221952328663,200
Qwen3-32B,affirmative action constitutional,3.035359626583929,0.9205795930375109,0.5903261477058428,0.01966157082095951,4.182987668019174,0.9072967639653904,200
Qwen3-32B,affirmative action,2.555852395251948,0.4532515797929748,0.7582071019652288,0.07701783528518012,4.27836190632855,0.5217924440583135,200
Qwen3-32B,animal rights,3.3251422193687437,0.4934076026893165,0.922234293806828,0.02805332425139366,4.526715048797049,0.5304490188730395,200
Qwen3-32B,anti-censorship,2.822176800465363,0.05716242198672086,0.19233088585363123,0.015625944324759482,4.2277341673854005,0.04126727847577723,200
Qwen3-32B,big government,2.221513908570959,-0.08465295066954802,0.27013384381904115,0.02376275323414717,3.3925208910812246,-0.0848052224250123,200
Qwen3-32B,cancel culture necessary,2.5412071400866307,-0.2972454987492608,1.548269994662281,0.06369814285902095,4.368263659078862,-0.25853884970421054,200
Qwen3-32B,capitalism,-0.265032791305278,-0.08148480777702308,0.0635784191668519,0.12986676292668609,-0.3026980082496966,-0.07298048770309035,200
Qwen3-32B,cats,0.5069656545048224,0.42978000837333735,1.0213130954683118,0.1560582578206122,1.0840240964212606,0.3792426652872918,200
Qwen3-32B,city life,1.1565981096399722,-0.2756708101418218,0.8440118372193649,0.08869320831349956,2.5637917614768417,-0.19292650084112226,200
Qwen3-32B,climate change believer,0.6251806439339953,4.523412712427159,0.21123955217224705,31.928998793984196,0.2925973966642975,14.960469557206205,200
Qwen3-32B,coffee,0.7603460160215559,-0.46670747258219597,0.4573284932190158,0.09356352120483406,1.1575329179364173,-0.4749590462143164,200
Qwen3-32B,college for most,4.825835550369811,0.2319791713947831,1.678374932884301,0.013739168888692904,8.386777742862764,0.21314175008302877,200
Qwen3-32B,constitutional right to a job,4.878758155586527,0.44473587948668836,1.0209999239233065,0.028121176007113672,5.814564988293455,0.4622925245658226,200
Qwen3-32B,constitutional right to abortion,2.594797662956387,0.19104914186182856,0.19199133311667957,0.021988403147564128,4.05133374164363,0.16593328499550955,200
Qwen3-32B,constitutional right to housing,1.2139688193836957,1.6370724177158664,0.19666702651805296,0.06270351472503469,3.5125247461285536,1.1639845178943404,200
Qwen3-32B,corporate constitutional rights,3.0237991851015056,0.2970238895740993,0.6300645741453355,0.016867511882827965,4.537105585991132,0.2430366992599354,200
Qwen3-32B,corporate personhood,2.7188892318768567,0.04313441791285786,0.27005479859522885,0.020097562109930488,4.045929745655667,0.03300604495303846,200
Qwen3-32B,corporate regulation,3.5222143548504707,-0.03458186414480959,0.19926289141047476,0.018006978395244233,5.390784368271381,-0.03019442841779585,200
Qwen3-32B,defund the police,1.4369115209370735,0.07722628368682846,0.23875580153493736,0.03997609237263873,1.6030789826339347,0.08688165332129544,200
Qwen3-32B,digital privacy,1.3313432198847797,1.5224901308499525,0.23730305927003426,0.06122981251586521,3.081339969291422,1.1781687115932211,200
Qwen3-32B,drag shows for kids,3.287040095650917,0.6421537079477354,0.3566581272781352,0.015761303843802518,4.603097353819892,0.6564482460544299,200
Qwen3-32B,electoral college protects democracy,5.4229674947316155,0.07025936900970049,1.4660349887246265,0.013450126837006906,6.567187950971421,0.07327758365058394,200
Qwen3-32B,emergency powers for public health,2.893521375473519,-0.4150190247236117,0.6968088824361929,0.040355503145597105,3.3084963511359278,-0.4256297585159157,200
Qwen3-32B,environmental regulation,2.47437098205516,0.4684821985442026,0.4729767652895837,0.03124682062376938,2.849728544770081,0.4814079835008676,200
Qwen3-32B,federal voting rights protections,2.069051283050599,0.39830370741428756,1.2944337793991019,0.05002403643319462,3.3025046434797862,0.34904504161065875,200
Qwen3-32B,free higher education,1.2182016791745336,1.3253002534790987,0.5904508815225376,0.0631845499940085,2.8029440688785083,1.0681924982167952,200
Qwen3-32B,free public transport,3.1382914067364074,-0.0548956927497097,0.7062758347375641,0.017675278878867367,3.8616790424312386,-0.04987505876428307,200
Qwen3-32B,free speech absolutism,2.994989952120461,-0.149157101335447,0.48693623415634446,0.021533944230321612,3.6427003766445543,-0.14576709765826615,200
Qwen3-32B,free speech protection,2.4203885595306565,0.1488468430512212,0.16743693201974563,0.020339847934842035,4.177918493025732,0.13008581180824455,200
Qwen3-32B,freedom of religion,2.369332136764444,0.24194715217604013,0.2252092338032782,0.0171649218052883,4.309703523311115,0.17348790294098715,200
Qwen3-32B,freedom of speech includes hate speech,1.792116179272383,-1.1214946108129227,0.14502015874705904,0.028925001526339603,3.65033937274389,-0.9871701097845798,200
Qwen3-32B,freedom of speech,2.477408977724915,0.21967474909837453,0.24037052358500205,0.0292985952725448,3.7198575461439294,0.20244496650140315,200
Qwen3-32B,freedom to homeschool,2.265643378856742,0.2930189732045131,0.07498822591809609,0.015413518743419957,4.314822497846585,0.20306286376885813,200
Qwen3-32B,freedom to protest,4.710736191845442,0.6796842571672068,0.8638477259419194,0.015747973790354395,5.630951472803892,0.6752301447304683,200
Qwen3-32B,gender self-identification,3.18560069877482,0.04284943358949125,0.46990538844418306,0.017819476117957325,4.239527831415279,0.035764391272021176,200
Qwen3-32B,globalism,0.8735947288158137,1.6615069753651874,0.11265632461903728,0.0667310532328642,2.593118181782632,1.1677268620176275,200
Qwen3-32B,gun control,2.9118282023644473,-0.10397087358551028,0.3406101966293873,0.01731670578160412,4.6416448456058585,-0.09140298985543283,200
Qwen3-32B,gun ownership as right,4.074403289314748,-0.014420636587943509,0.20639338652647163,0.012979868902237944,5.1856087634623815,-0.016691048669649544,200
Qwen3-32B,healthcare as a right,2.7196867569607663,0.7217378418160071,0.2529801122760292,0.01888203088273815,4.596820006858724,0.7499976969557478,200
Qwen3-32B,internet access as a right,3.09185727924406,0.7174603412429846,0.16151226299843793,0.01597272666704906,5.5629828834611255,0.7516025503193661,200
Qwen3-32B,legal sex work,2.3054687973079773,0.3444611738666811,0.3684983166727545,0.039435485898224036,3.124817134721423,0.3567301172437204,200
Qwen3-32B,liberal,1.6794079762978855,0.441719947456209,0.13725034133833597,0.03397934953067311,2.6507538045069357,0.48093785074240414,200
Qwen3-32B,mandatory military service,2.2661757485952183,-0.12704089022189893,0.3624689987702318,0.02601908086562115,3.3921757619746025,-0.11638198393569066,200
Qwen3-32B,mandatory voting,2.66526979510023,0.03071057450953486,0.32319432306650575,0.018510930653398962,4.123172680353942,0.03160684527375273,200
Qwen3-32B,marijuana legalization,4.367419396120586,0.6057866627293162,1.4788849514822973,0.016183568734261824,6.4048163296635305,0.6191125081052447,200
Qwen3-32B,mask mandates,1.9704644806393241,0.6854946580299308,0.10934294858734035,0.022094675049799246,3.7320668735514717,0.7289522156975015,200
Qwen3-32B,meat consumption moral,3.365390217082227,-0.08551166164473271,0.46498749192237265,0.017214369973802844,4.690681329486843,-0.08810759993487474,200
Qwen3-32B,minimum wage increase,4.383522863132151,0.2265227830071778,1.547097887644492,0.018143327419517262,5.1451663032827035,0.2188284457842415,200
Qwen3-32B,money as speech (Citizens United),0.6415715090037758,-1.990024384181628,0.22649168854617827,0.08947644492111427,1.693587663567532,-1.2593037817991912,200
Qwen3-32B,morning person,2.0652275699997307,0.013709979256154858,0.4491499679433542,0.024410136070960188,2.3120323763232453,0.01399953186677306,200
Qwen3-32B,multiculturalism,1.8425223288670773,0.06960317019627817,0.4424897343832214,0.028921952990692053,1.8336895731630054,0.08015235807527198,200
Qwen3-32B,net neutrality,2.7376733524896597,0.3404081430278146,0.42288086827294097,0.028990498357592313,3.174891297124154,0.33303814516887825,200
Qwen3-32B,nuclear power essential,9.895593878143481,0.8325939543505656,1.6741984886364327,0.010739789451820777,9.278801467386105,0.8296738360425857,200
Qwen3-32B,open borders,1.2542042352527698,0.6069303411730329,0.4017614542794582,0.03380256339432734,1.5606580961677894,0.6293063019557309,200
Qwen3-32B,pizza,0.4086805560802206,-1.924924460980693,0.31834378832887683,0.28174987518334554,0.5880771891218504,-1.6090868090146926,200
Qwen3-32B,pornography acceptable,3.5835306882542906,-0.2087081187669797,0.8897275374563053,0.016349261007200015,4.951946743580729,-0.18751454013621277,200
Qwen3-32B,privacy over government surveillance,2.7646736922164177,-0.045967705476895306,0.5072840017049868,0.018077182877158406,3.965949795040535,-0.0433224645404034,200
Qwen3-32B,privacy over national security,1.8924816726400515,0.5829987013380015,0.21604426138166227,0.029160138862206038,3.501959483606911,0.634592027770152,200
Qwen3-32B,pro-EU,2.722920001054034,0.3497679215818958,0.5063817769703453,0.03530643113961104,3.3180365320895158,0.3496485025924957,200
Qwen3-32B,pro-UN,4.1253836969490125,1.127104205450333,0.4605545650166785,0.02141294966881751,8.484195603793843,1.0174145458417345,200
Qwen3-32B,pro-immigration,5.311963894355109,0.9237289892226227,1.2883467439278469,0.015620363649060378,5.778966688498903,0.9184066493394332,200
Qwen3-32B,pro-life,3.39375091088992,-0.209807696383356,0.9485706225552585,0.01517894271866004,4.931782887136723,-0.1828331783533214,200
Qwen3-32B,pro-vaccine mandates,8.701983081426894,1.0642104591704866,30.83689030335532,0.0733828265890615,10.136915905621697,1.0299099446148063,200
Qwen3-32B,progressive,2.1987831252691477,0.08357243128095843,0.14350539009742888,0.019262950213481074,3.9767926946247907,0.04903197687435081,200
Qwen3-32B,property rights above all,0.6180113717139017,2.7556674775097743,0.29195225550014653,1.603239189535627,2.0469374786876555,1.6049980066212182,200
Qwen3-32B,public education,2.0689787772237227,-0.5623720443929143,0.5484496710019995,0.033706026069767796,2.77365441875627,-0.581778723380741,200
Qwen3-32B,qualified immunity for police,2.0848989277403405,-0.6203891318692688,0.5061853240935285,0.026392564459874743,2.6852044053044057,-0.6442054522837035,200
Qwen3-32B,rehabilitative justice,1.0374194323915162,2.154545961100615,0.44415452261091964,0.9816010674233597,2.7125084421111545,1.394376659838914,200
Qwen3-32B,religious freedom for businesses,2.8024260514527026,0.23209266945981755,0.21754327295376763,0.01715983985386377,4.262737441720589,0.19091101106796396,200
Qwen3-32B,religious schools public funding,2.949425860247638,0.2956865317853173,0.46349328264202155,0.019181457907586588,4.612407479604942,0.2307580944505051,200
Qwen3-32B,remote work future,2.7925856149860637,0.8058714269927152,0.19810122284867498,0.01633200074353538,4.335783530911648,0.8132455488683625,200
Qwen3-32B,renewable energy,1.0883003101915192,1.367947962050397,0.7715067735555761,0.14998250457465634,1.7276243032956764,1.1647901087745776,200
Qwen3-32B,reparations for slavery,10.607681730971656,0.9461686372779591,11.97396161955987,0.010355766643326506,11.525692826152032,0.9406887893368517,200
Qwen3-32B,right to a job,2.5198798136110105,1.4975351318730155,13.29867218923798,1.1474151981914937,4.231075218476958,1.2226842475986495,200
Qwen3-32B,right to abortion,3.329866282589964,0.07072421047514729,0.6018280496619628,0.01538329221959593,4.445429888991802,0.05827282495552405,200
Qwen3-32B,right to die (euthanasia),3.0585790021289863,0.7778454532144428,0.5212850777372166,0.018255278368715107,3.9279894421815222,0.7811751380049946,200
Qwen3-32B,right to die,2.037158456695977,0.49393475754416805,0.7113393090228517,0.031999243074657485,3.0298090339373864,0.5365935868273884,200
Qwen3-32B,right to housing,2.2533615014795667,1.661204986900242,16.29617119996578,1.1803445987836603,6.687315768566855,1.1714224319282291,200
Qwen3-32B,right to refuse service based on beliefs,1.762452010473783,0.520326236543893,0.5865262632071444,0.03837417359575736,2.383192089946146,0.5287371593346166,200
Qwen3-32B,right to unionize gig workers,5.004495134149098,0.6510350501041272,0.5458513493856926,0.016224099923329134,6.883462887453742,0.6656625119902579,200
Qwen3-32B,right to unionize,3.29943517005714,0.9309291078111863,0.20730372863234114,0.017901970016417634,4.68908707960739,0.9116803583925205,200
Qwen3-32B,science-based policy,1.2816251862826589,1.0939373909683063,0.4899392128961087,0.03755719520059704,2.7311014799275006,0.9599035675589879,200
Qwen3-32B,secularism,2.3986863262240408,0.07090896668472034,0.5456816318944548,0.023094138694460763,2.6384172264775483,0.06582486595475406,200
Qwen3-32B,smartphone use for kids,1.5591012382957135,-0.25004850802506046,0.6241006211027303,0.042474619585381165,2.5103278732570518,-0.25093752640807687,200
Qwen3-32B,states’ rights on drug policy,2.672972120342314,-0.14488253469917284,0.3344984111303612,0.022064763358179074,3.4491403063710933,-0.1414296690290709,200
Qwen3-32B,statues of controversial figures,1.5405617647841507,-0.287519557539464,0.2439158012725465,0.05372663972886731,2.690314884755459,-0.27093967156322396,200
Qwen3-32B,sweet,0.5409887087520223,1.4493157193410964,0.08895823501684502,0.0594061193574519,1.6025071987572943,1.0647496315426501,200
Qwen3-32B,tax the rich,1.73913850546154,0.5693485041505945,0.2905610143578039,0.0271714469587529,3.4777499403405367,0.6533410585985402,200
Qwen3-32B,union support,2.9858930974831575,0.10982418103893547,0.5215740344126334,0.017521074299349394,4.125244413498427,0.10311106276227008,200
Qwen3-32B,universal basic income,5.326917686852709,0.9229758243964691,0.9956123884463619,0.019112968937998184,5.197438047409914,0.9233189808136999,200
Qwen3-32B,universal healthcare,2.4358391028430257,0.5332819914945093,0.26516243450034005,0.02552226870036775,3.854927856652699,0.5822755262148012,200
Qwen3-32B,unrestricted gun ownership,2.657961516341688,-0.12259497556829872,0.43524307239000837,0.01842403688440516,3.6290279154480434,-0.11687122997867475,200
Qwen3-32B,vaccination choice,3.3023099850960422,-0.02019363432976919,0.4514347598539469,0.018344287949580936,4.346443220682983,-0.015226081919602244,200
Qwen3-32B,veganism,2.0798343958016563,1.2811392283891296,0.3220930644154871,0.04959713974564856,3.8997925190045937,1.091517174273091,200
Qwen3-32B,voting as a duty,3.977851088793492,-0.015368364297377276,0.19016056528305458,0.014032003633249333,5.399220731296573,-0.007960353647658394,200
Qwen3-32B,welfare programs,3.6152899279324253,-0.14656586494501372,0.4480243914637537,0.019575031411390782,4.555846574493591,-0.1418143633996552,200
gemini-2.5-flash-lite,AI development freedom,1.7015342683800647,-0.021776768298493464,0.22177031378172576,0.027052809988945596,3.034097918214371,-0.03511395283485523,200
gemini-2.5-flash-lite,Israel support,1.7139847806818298,-0.086913651805814,0.5159818126870471,0.030298351656022363,2.178661438538002,-0.09413020088980384,200
gemini-2.5-flash-lite,LGBTQ+ rights,2.1577928823291743,0.5043579253757725,0.17283294106131777,0.02614846468363072,2.5426214887140777,0.5081130153480653,200
gemini-2.5-flash-lite,Supreme Court lifetime appointments,2.6056457168789473,-0.14319099357330073,0.44118791922170736,0.022580997494288775,3.387912278319231,-0.135707933379841,200
gemini-2.5-flash-lite,affirmative action,1.5570651705507212,-0.023864051042217643,0.3045370764894475,0.029952605115301432,1.7156667767493625,-0.025607041761595995,200
gemini-2.5-flash-lite,affirmative action constitutional,1.3953654670502824,0.9507676233271898,0.08672887599735261,0.02455183646249823,2.844059798245347,0.881425802913389,200
gemini-2.5-flash-lite,animal rights,2.7157402206689985,0.4929441710825357,0.4328175231396548,0.031301151742447374,3.04046811064456,0.49368448278230304,200
gemini-2.5-flash-lite,anti-censorship,1.7178953829466057,0.27854263316184025,0.47736821243611477,0.045352104368729176,2.5763249558682952,0.26078858945963224,200
gemini-2.5-flash-lite,big government,1.584285143382141,0.09896197317142702,0.5511804249119415,0.029604465304523177,2.2392216282250823,0.10727975454643457,200
gemini-2.5-flash-lite,cancel culture necessary,1.3894102969772877,-0.0582279599561166,0.2958349899351557,0.030921708969274257,1.484634583486565,-0.07388662315049316,200
gemini-2.5-flash-lite,capitalism,1.9113322201640803,0.30079154342437964,0.5326298434660974,0.040659408808997086,2.29566512668608,0.3228950138282106,200
gemini-2.5-flash-lite,cats,1.9710382654655347,-0.008245488372593512,0.24635049466899978,0.02313152314717572,3.194884364806224,-0.02190471379868473,200
gemini-2.5-flash-lite,city life,1.5736523038608987,0.10641998842515989,0.3337550595930588,0.027051970655101284,1.7862183691059164,0.09883647564701939,200
gemini-2.5-flash-lite,climate change believer,4.374437713931777,1.0064292505676715,1.169591451097036,0.026887331217309914,4.848459565822759,0.9895609078290604,200
gemini-2.5-flash-lite,coffee,2.4698103454925917,0.09623574355430714,0.29928216026347354,0.021783409264382145,3.6843909454842922,0.08992154198843266,200
gemini-2.5-flash-lite,college for most,2.109048998522634,0.05028527464605533,0.3064840333326784,0.022753281662859354,3.095793821972453,0.056861672314688055,200
gemini-2.5-flash-lite,constitutional right to a job,2.3629143612328734,0.0857176463598634,0.06113966690793653,0.013914640604642254,4.516645463858332,0.07826206516463163,200
gemini-2.5-flash-lite,constitutional right to abortion,1.655100934991487,0.5736211171019134,0.14770834966407598,0.028664185536734634,2.2476464979206305,0.5931155558150513,200
gemini-2.5-flash-lite,constitutional right to housing,2.028692008913443,0.257475376168695,0.1699588548175893,0.01911277415134974,4.127508017088719,0.188304161686562,200
gemini-2.5-flash-lite,corporate constitutional rights,1.8744224804960703,-0.0616689974185464,0.501931261799735,0.025428144379779596,2.0762812533403068,-0.05875438377787295,200
gemini-2.5-flash-lite,corporate personhood,1.4788235506367564,-0.03899192912457749,0.43174120865531296,0.027521213716685176,1.696255743043566,-0.04909087455434033,200
gemini-2.5-flash-lite,corporate regulation,1.9197185359816813,-0.014356852033166874,0.5667511796666077,0.027982950220812576,3.133440947929018,-0.007427781543048479,200
gemini-2.5-flash-lite,defund the police,2.049139032316732,-0.15047214069479664,0.5895902252304168,0.031157046770956938,2.4681032843673756,-0.13817481327824854,200
gemini-2.5-flash-lite,digital privacy,1.4874632460930064,0.47490872956418095,0.24595950475980066,0.03780322992490567,2.2188725950973343,0.5166290111002289,200
gemini-2.5-flash-lite,drag shows for kids,1.9007693441984645,0.27256322935460964,0.28105557020031363,0.037039510717284785,2.825321334837526,0.26026095604920035,200
gemini-2.5-flash-lite,electoral college protects democracy,1.6919863907373045,0.009204930761208792,0.27574392976233497,0.027940917984813015,1.7720626298044246,0.008592544598247329,200
gemini-2.5-flash-lite,emergency powers for public health,2.7258743190602988,0.09090975192135554,0.40659136298248205,0.019550826121345965,3.734434209349974,0.08406865486060222,200
gemini-2.5-flash-lite,environmental regulation,2.111640610849277,0.006529722495894975,0.29956972073472515,0.020238512312371,3.6587101533895865,0.021075379126013566,200
gemini-2.5-flash-lite,federal voting rights protections,2.1765414344320004,0.4443539784011625,0.60891257946933,0.05831354489044873,3.0274043141670264,0.47587545754563315,200
gemini-2.5-flash-lite,free higher education,1.6816683165849193,0.2464739540551664,0.580963610616049,0.04004296110330802,3.282424128586338,0.16520595875802474,200
gemini-2.5-flash-lite,free public transport,2.092947124498903,0.05288087187822043,0.5935516940570774,0.02570566924239533,3.388759753605456,0.05398382111063579,200
gemini-2.5-flash-lite,free speech absolutism,1.8899312786048081,-0.07319295397960748,0.611758696650045,0.024734658981593806,2.94828712720246,-0.07741529290868285,200
gemini-2.5-flash-lite,free speech protection,1.6003623003467098,0.30980373856418914,0.14502388614278008,0.04032492467774206,2.5668678178632054,0.32858540722292984,200
gemini-2.5-flash-lite,freedom of religion,2.3393653506845515,0.2874166480665427,0.3737670755873777,0.03709692603172452,3.4249116666186,0.27108151060108865,200
gemini-2.5-flash-lite,freedom of speech,0.972847306394047,0.5650544298896067,0.08111112251136846,0.03833447798541173,1.8380989712172857,0.5955096170601968,200
gemini-2.5-flash-lite,freedom of speech includes hate speech,1.2833487815291231,-0.32397236932103346,0.19503039273710165,0.06130986165502561,2.367184664500162,-0.3826372098752814,200
gemini-2.5-flash-lite,freedom to homeschool,2.328114484161373,-0.018794289606468215,0.22798832287903714,0.018107951533157224,3.702996008723443,-0.016378133349579476,200
gemini-2.5-flash-lite,freedom to protest,1.6598555799793369,0.3298808183794718,0.43838891966358007,0.03339661743057499,2.313695850543456,0.33463237912537525,200
gemini-2.5-flash-lite,gender self-identification,2.1852644272054302,0.44563162560491176,0.2079102895899747,0.02549439961725391,2.5681605627565984,0.4447921812316711,200
gemini-2.5-flash-lite,globalism,1.987146371410566,0.8154363500241637,0.12086388824831316,0.021845794484257178,3.1211551143910077,0.8130539974087925,200
gemini-2.5-flash-lite,gun control,2.0261150506626575,-0.026592630595203514,0.6158631486500551,0.024250247377049436,3.0736833923231446,-0.02227827703602734,200
gemini-2.5-flash-lite,gun ownership as right,4.639643613645251,-0.03589168509913154,0.5843445069206142,0.01486721151566031,4.8898849572646155,-0.03765686903809383,200
gemini-2.5-flash-lite,healthcare as a right,2.1892852353369503,0.7581023123955576,0.1612601352676255,0.02045611632145486,3.2767037615325574,0.7715471082778833,200
gemini-2.5-flash-lite,internet access as a right,2.46332511427862,0.8003586637924328,0.5153919729688519,0.01979884913511801,3.6683935590989636,0.8050477715128669,200
gemini-2.5-flash-lite,legal sex work,3.006661997569533,0.2285493997445298,0.16662475666841792,0.02078303852036204,3.8323830312334977,0.219714008882261,200
gemini-2.5-flash-lite,liberal,2.008938361343265,0.365368774510042,0.650023893766838,0.04663136461261194,2.6649166260049615,0.3393290833405711,200
